model,tensor_name,layer_type,layer_index,shape,n_params,var_total,rho2_pct,var_row_pct,var_col_pct,row_dominance,svd_r1_pct,compression_gain_bpp,svd_to_cw_ratio,rho2_hadamard_pct,hadamard_ratio,rho2_actweight_pct,actweight_change_pct,time_sec
qwen3-4b,model.layers.27.mlp.up_proj.weight,mlp_up,27,4096x2560,10485760,0.0006010201759636402,0.06459768137905275,0.04038506103137123,0.024200405570477427,62.52964197090011,0.26372299355127415,0.00046612434186517646,4.082545811571377,,,,,0.39
qwen3-4b,model.layers.27.self_attn.k_proj.weight,attn_k,27,1024x2560,2621440,0.00043105409713461995,0.1336042508135571,0.038323506973509926,0.09526972604047652,28.68671272406266,0.8623324363504103,0.000964395330580616,6.454378742438244,,,,,0.25
qwen3-4b,model.layers.27.self_attn.o_proj.weight,attn_o,27,2560x4096,10485760,0.0005050544277764857,0.057763437058200306,0.01726497773915757,0.04052508562122894,29.875339695495533,0.3245170541836262,0.00041679551024138796,5.618035745633605,,,,,0.73
qwen3-4b,model.layers.27.self_attn.q_proj.weight,attn_q,27,4096x2560,10485760,0.0005457244114950299,0.06979913762227286,0.0392758944191115,0.030590146070548007,56.21600157078389,0.950259221719918,0.0005036701476953861,13.614197167626479,,,,,0.54
qwen3-4b,model.layers.27.self_attn.v_proj.weight,attn_v,27,1024x2560,2621440,0.0005704293143935502,0.13600137389142564,0.03910355689594466,0.09697800056219956,28.735383123442045,0.42018390560137897,0.000981710259476804,3.0895563300472655,,,,,0.24
qwen3-4b,model.layers.28.mlp.down_proj.weight,mlp_down,28,2560x4096,10485760,0.000583938613999635,0.06292869738991902,0.02519518437470376,0.03774722403783786,40.02894870111688,0.2489506755760651,0.0004540774857829609,3.9560754616215243,,,,,0.49
qwen3-4b,model.layers.28.mlp.gate_proj.weight,mlp_gate,28,4096x2560,10485760,0.0006041016895323992,0.8071002934174398,0.038612019282582705,0.7683832679506682,4.784664779761276,1.0397170005943646,0.005845619822655209,1.288212888874039,,,,,0.35
qwen3-4b,model.layers.28.mlp.up_proj.weight,mlp_up,28,4096x2560,10485760,0.0006133259739726782,0.06440248802773718,0.03934865135047348,0.025097588871204276,61.05655072371125,0.29615056341131263,0.0004647154107036351,4.598433577345102,,,,,0.36
qwen3-4b,model.layers.28.self_attn.k_proj.weight,attn_k,28,1024x2560,2621440,0.0004597083607222885,0.1308287400828334,0.036180125531845894,0.09465581413303659,27.65304825609546,0.9767152692188197,0.0009443477465304936,7.465601737052719,,,,,0.19
qwen3-4b,model.layers.28.self_attn.o_proj.weight,attn_o,28,2560x4096,10485760,0.0005007005529478192,0.05226709695569376,0.013094858171841741,0.03912477282184343,25.07650460690785,0.2496946022274904,0.00037712597288492433,4.777280866376676,,,,,0.75
qwen3-4b,model.layers.28.self_attn.q_proj.weight,attn_q,28,4096x2560,10485760,0.000569557654671371,0.06999541948503607,0.04090049085370574,0.029024640051250772,58.49183308544451,1.0076415796450688,0.0005050870123954229,14.395821713169202,,,,,0.55
qwen3-4b,model.layers.28.self_attn.v_proj.weight,attn_v,28,1024x2560,2621440,0.0006287345313467085,0.13597088647333555,0.03806802715589585,0.09785278163260328,28.007504881119395,0.3486053844599768,0.000981490039774044,2.5638237236052714,,,,,0.29
qwen3-4b,model.layers.29.mlp.down_proj.weight,mlp_down,29,2560x4096,10485760,0.000603594642598182,0.06308778952324179,0.025083694936025972,0.03808863532616541,39.70677483625858,0.2845515446589175,0.0004552258164849077,4.510406004225074,,,,,0.51
qwen3-4b,model.layers.29.mlp.gate_proj.weight,mlp_gate,29,4096x2560,10485760,0.0006067471695132554,0.989712329538539,0.03981530243194037,0.9499827025067641,4.022568466826322,1.1877779095901708,0.007174829291737533,1.2001243938670354,,,,,0.32
qwen3-4b,model.layers.29.mlp.up_proj.weight,mlp_up,29,4096x2560,10485760,0.0006331632030196488,0.0624950529346302,0.0382632217963724,0.024088632520872365,61.36661405720194,0.35803770082099007,0.0004509474393465224,5.729056685422722,,,,,0.38
qwen3-4b,model.layers.29.self_attn.k_proj.weight,attn_k,29,1024x2560,2621440,0.00043971854029223323,0.12636499946322433,0.03276143871573031,0.09356022544697018,25.934932802606248,0.9795405496214271,0.0009121072039179417,7.751676126952386,,,,,0.26
