model,tensor_name,layer_type,layer_index,shape,n_params,var_total,rho2_pct,var_row_pct,var_col_pct,row_dominance,svd_r1_pct,compression_gain_bpp,svd_to_cw_ratio,rho2_hadamard_pct,hadamard_ratio,rho2_actweight_pct,actweight_change_pct,time_sec
qwen3-0.6b,model.layers.20.mlp.gate_proj.weight,mlp_gate,20,3072x1024,3145728,0.0007529084105044603,0.8112259050498283,0.09331319404699376,0.7179354888855456,11.50241547507737,1.3568996379785148,0.00587562259120478,1.6726532394144507,,,,,0.16
qwen3-0.6b,model.layers.20.mlp.up_proj.weight,mlp_up,20,3072x1024,3145728,0.0008937843958847225,0.13040619275720422,0.09734036857031986,0.0330745721716366,74.6389700570588,0.8446484358284656,0.0009412957254017899,6.477057706922461,,,,,0.16
qwen3-0.6b,model.layers.20.self_attn.k_proj.weight,attn_k,20,1024x1024,1048576,0.0006140269106253982,0.19377372166315965,0.09398271527453758,0.09977059364507793,48.5063794773844,1.30911440404482,0.0013991379555519923,6.755892351185147,,,,,0.06
qwen3-0.6b,model.layers.20.self_attn.o_proj.weight,attn_o,20,1024x2048,2097152,0.0006014435784891248,0.13434020580442851,0.03958306255118448,0.09475217194099483,29.465882648597987,0.6263228380439356,0.0009697112455085904,4.66221437054914,,,,,0.1
qwen3-0.6b,model.layers.20.self_attn.q_proj.weight,attn_q,20,2048x1024,2097152,0.0011065324069932103,0.14764796911449496,0.09268759746144178,0.054919567852534774,62.79342690734907,2.1080159569608847,0.0010658420050015682,14.277310887535505,,,,,0.13
qwen3-0.6b,model.layers.20.self_attn.v_proj.weight,attn_v,20,1024x1024,1048576,0.0007310842629522085,0.18783541184776986,0.09087969373062689,0.09700688684809361,48.36944365622228,0.6425969160185563,0.0013562202159225522,3.421063737115477,,,,,0.1
qwen3-0.6b,model.layers.21.mlp.down_proj.weight,mlp_down,21,1024x3072,3145728,0.0009120081667788327,0.12449434940788873,0.02966156215640954,0.09481568763270926,23.82890223447274,0.61628279700362,0.0008985963695315743,4.950287301670645,,,,,0.16
qwen3-0.6b,model.layers.21.mlp.gate_proj.weight,mlp_gate,21,3072x1024,3145728,0.0007860511541366577,0.861587635779415,0.09612880185467086,0.7654748228077134,11.156963492619768,1.423153712991554,0.006241969848144168,1.6517805663542646,,,,,0.16
qwen3-0.6b,model.layers.21.mlp.up_proj.weight,mlp_up,21,3072x1024,3145728,0.0010199138196185231,0.12959718150671318,0.09682505096739605,0.03277155369705951,74.7126448398013,0.6462888530437194,0.0009354523463147455,4.986905158969383,,,,,0.16
qwen3-0.6b,model.layers.21.self_attn.k_proj.weight,attn_k,21,1024x1024,1048576,0.0006420742138288915,0.20248847970550932,0.101961118952259,0.1005121865540932,50.35780825391828,1.0686164530372633,0.0014621264464334698,5.277418520754434,,,,,0.11
qwen3-0.6b,model.layers.21.self_attn.o_proj.weight,attn_o,21,1024x2048,2097152,0.0006712296162731946,0.14389977762914175,0.04067232656208091,0.1032268709713547,28.26445682758621,0.7476444688114148,0.0010387650475275896,5.195591550796157,,,,,0.23
qwen3-0.6b,model.layers.21.self_attn.q_proj.weight,attn_q,21,2048x1024,2097152,0.0011441400274634361,0.14902186468008782,0.0979920521386001,0.05098780125455226,65.77537157323056,1.5572906696984412,0.0010757672892597937,10.450081758415449,,,,,0.11
qwen3-0.6b,model.layers.21.self_attn.v_proj.weight,attn_v,21,1024x1024,1048576,0.0008300889167003334,0.20291962193755841,0.10300658754460384,0.09993722107361086,50.7562109166797,0.798594901269456,0.0014652427972031397,3.9355233054553804,,,,,0.14
qwen3-0.6b,model.layers.22.mlp.down_proj.weight,mlp_down,22,1024x3072,3145728,0.0010159957455471158,0.12662510912549996,0.03454703179987063,0.09208567792679771,27.2812860709046,0.6141439330217602,0.0009139858749431655,4.850095982251619,,,,,0.19
qwen3-0.6b,model.layers.22.mlp.gate_proj.weight,mlp_gate,22,3072x1024,3145728,0.0008351063006557524,1.0469632816354824,0.09512402446402274,0.9518702345930169,9.085438973628646,1.4248865879030514,0.007592056408094126,1.3609709269624122,,,,,0.15
qwen3-0.6b,model.layers.22.mlp.up_proj.weight,mlp_up,22,3072x1024,3145728,0.0011052010813727975,0.12962409959125232,0.0979604741165237,0.03165287605116813,75.57900014912344,0.48178188235475927,0.0009356467712455219,3.716761650603375,,,,,0.2
qwen3-0.6b,model.layers.22.self_attn.k_proj.weight,attn_k,22,1024x1024,1048576,0.000673428236041218,0.19179026344388062,0.09497589214853153,0.0967753743271372,49.53077697694528,1.0377374728030797,0.0013848026930629994,5.410793301854607,,,,,0.08
qwen3-0.6b,model.layers.22.self_attn.o_proj.weight,attn_o,22,1024x2048,2097152,0.0006772103952243924,0.12174256552945906,0.029018090513382055,0.09274876236216935,23.83086187095533,0.7145016843633223,0.0008787219757082162,5.868955375270356,,,,,0.11
qwen3-0.6b,model.layers.22.self_attn.q_proj.weight,attn_q,22,2048x1024,2097152,0.0011090373154729605,0.14766088654475373,0.09993018702623235,0.04773815195766404,67.67204650221602,1.2016574444412953,0.0010659353223516784,8.137953608162114,,,,,0.18
qwen3-0.6b,model.layers.22.self_attn.v_proj.weight,attn_v,22,1024x1024,1048576,0.0008315950981341302,0.1891970116251529,0.09451056067813444,0.09469043602500438,49.95246448221619,0.6463001696909942,0.0013660606329366468,3.416016797196978,,,,,0.14
qwen3-0.6b,model.layers.23.mlp.down_proj.weight,mlp_down,23,1024x3072,3145728,0.0010782273020595312,0.1282997811896558,0.03085383649718357,0.09747277619448468,24.043209627387593,0.5741541846871479,0.0009260814977303589,4.475098705261387,,,,,0.17
